"iditem";"nombre";"saldo";"compromiso";"costo";"precio";"impuesto";"activo";"categoria";"estado";"idempresa";"casa"
"3526";"manteca cacao dispensadorx12";"9942";"-1";"13000";"17000";"0";"1";"111";NULL;"3";"63"
"3527";"OFERT 2 ACETAM AG*100+1IBUPRO GENFAR*50";"848";"-5";"22000";"27540";"0";"1";"4";NULL;"2";"9"
"3528";"CAJA VASO BIODEGR*6 ONZ*20 PAQ";"942";"-3";"68000";"85000";"0";"1";"5";NULL;"2";"2"
"3529";"ACONDICIONADOR NUTRIBELA*12";"619";"-3";"9800";"12036";"0";"1";"2";NULL;"2";"9"
"3530";"DULCE RELLENO AMERICANDY*300";"76";"0";"17000";"21624";"0";"1";"3";NULL;"2";"24"
"3531";"SET FELIZ DIA GLOBO*3";"26";"0";"9000";"12444";"0";"1";"145";NULL;"2";"2"
"3532";"VASO TRASP 3.3 ONZ*50 UND";"92";"0";"1862";"2272";"0";"1";"5";NULL;"2";"22"
"3533";"GORRO FIESTA PQT *6";"10";"0";"12000";"16524";"0";"0";"145";NULL;"2";"2"
"3534";"raid x 84 pastillas";"999800";"-2";"28000";"32000";"0";"1";"111";NULL;"3";"63"
"3535";"CORONA NAVIDEÑA*3 UND";"90";"-1";"9900";"13668";"0";"1";"145";NULL;"2";"2"
"3536";"FAROL NAVIDEÑO*10 UND";"38";"0";"4200";"5712";"0";"1";"145";NULL;"2";"2"
"3537";"CAJA TAPA VASO BIODEGR 6ONZ*40PQT";"87";"0";"120000";"146880";"0";"1";"5";NULL;"2";"2"
"3538";"OFERT RICOST DESM*36+COMPLETI*36";"125";"0";"21800";"28458";"0";"0";"7";NULL;"2";"9"
"3539";"GANCHO LEGAJADOR*20UND";"72";"0";"2500";"3264";"0";"1";"11";NULL;"2";"2"
"3540";"LUMBAL*24 TABLETAS";"35";"-5";"25650";"31416";"0";"1";"4";NULL;"2";"9"
"3541";"LETRERO NAVIDEÑO*3 UND";"93";"0";"9500";"13107";"0";"1";"145";NULL;"2";"2"
"3542";"GLOBO PAPA NOEL*UND";"74";"-3";"6500";"8976";"0";"1";"145";NULL;"2";"2"
"3543";"CAJA ALCOHOL*120*48UND";"2";"0";"81600";"99450";"0";"1";"4";NULL;"2";"15"
"3544";"BIANCHI LINEA SURT*24";"54";"0";"7921";"9690";"0";"1";"3";NULL;"2";"24"
"3545";"OFERTA PLATO 23 PG 12 LLEV 13";"79";"-1";"40950";"50796";"0";"0";"5";NULL;"2";"2"
"3546";"OFERTA PLATO 15 PG 12 LLEV 13";"55";"-1";"20280";"25704";"0";"0";"5";NULL;"2";"2"
"3547";"OFERTA PLATO 25 PG 12 LLEV 13";"87";"-1";"44980";"55692";"0";"0";"5";NULL;"2";"2"
"3548";"Sal de frutas lua plus x22";"99971";"-2";"57900";"63000";"0";"1";"111";NULL;"3";"63"
"3549";"Sal de frutas lua plus x 8";"9848";"-2";"17850";"23000";"0";"1";"111";NULL;"3";"63"
"3550";"SERPENTINA ROJO Y BLANCO*3 SURT";"86";"-3";"2700";"3825";"0";"1";"145";NULL;"2";"2"
"3551";"SET CONEJO";"5";"0";"2800";"4080";"0";"1";"145";NULL;"2";"2"
"3552";"SET GATA";"96";"0";"2800";"4080";"0";"1";"145";NULL;"2";"2"
"3553";"ARCO ORGANICO FELIZ CUMPLEAÑOS*72PCS";"93";"0";"12500";"16875";"0";"1";"145";NULL;"2";"2"
"3554";"BALACA CONEJA*6 UND";"99";"0";"10560";"14790";"0";"1";"145";NULL;"2";"2"
"3555";"ROSETON *3 UND";"97";"0";"7200";"9996";"0";"1";"145";NULL;"2";"2"
"3556";"SET PIRATA*6 UND";"0";"0";"12000";"16524";"0";"1";"145";NULL;"2";"2"
"3557";"OFERT VINIPIEL*20 PAG 12 LLEV 13";"82";"-5";"14300";"18360";"0";"1";"5";NULL;"2";"23"
"3558";"OFERT VINIPIEL*50 PAG 12 LLEV 13";"98";"-1";"31200";"39168";"0";"1";"5";NULL;"2";"23"
"3559";"OFERT VINIPIEL*100 PAG 12 LLEV 13";"91";"-1";"42900";"52632";"0";"1";"5";NULL;"2";"23"
"3560";"OFERT ALUMIN 7 MTS PAG 12 LLEV 13";"984";"-5";"24908";"34272";"0";"1";"5";NULL;"2";"23"
"3561";"OFERT ALUMIN 16 MTS PAG 12 LLEV 13";"8";"-1";"44200";"64872";"0";"1";"5";NULL;"2";"22"
"3562";"OFERT VINIPIEL*500 PAG 6LLEV 7";"97";"0";"101500";"123830";"0";"1";"5";NULL;"2";"23"
"3563";"SET MINNIE";"6";"0";"2800";"4080";"0";"1";"145";NULL;"2";"2"
"3564";"Crema ego men x 24";"9957";"0";"16500";"23600";"0";"0";"126";NULL;"3";"78"
"3565";"NORAVER TOS GRIPA *12";"88";"-1";"25900";"31598";"0";"1";"4";NULL;"2";"15"
"3566";"VINIPEL* 200 MTS";"163";"-1";"5800";"8364";"0";"1";"5";NULL;"2";"2"
"3567";"GLOBO METAL NAVIDAD *12";"92";"-1";"6000";"8262";"0";"1";"145";NULL;"2";"2"
"3568";"corrector cinta 5m x 6";"99960";"0";"7800";"9900";"0";"1";"146";NULL;"3";"98"
"3569";"aromatel frambuesa x 180ml";"109342";"-6";"1200";"1500";"0";"1";"126";NULL;"3";"78"
"3570";"aromatel frambuesa x 400ml";"99566";"0";"1900";"2450";"0";"1";"126";NULL;"3";"78"
"3571";"BANDEJA J2 *20";"95";"-1";"5600";"7140";"0";"0";"5";NULL;"2";"2"
"3572";"Gelatina animalitos x20";"99989";"0";"7900";"12400";"0";"0";"92";NULL;"3";"63"
"3573";"Colores pastel unipunta x12";"99992";"0";"5800";"7500";"0";"1";"146";NULL;"3";"98"
"3574";"colores pastel  doble punta x12";"99983";"0";"6000";"7700";"0";"1";"146";NULL;"3";"98"
"3575";"boligrafo retractil x12 negro";"9910";"-1";"6600";"8300";"0";"1";"146";NULL;"3";"98"
"3576";"Cinta ancha 300mts";"99977";"0";"11000";"13800";"0";"1";"146";NULL;"3";"98"
"3577";"Hoja examen cuadricu x 100";"99979";"0";"9500";"11500";"0";"1";"146";NULL;"3";"98"
"3578";"Marcador offiesco permanente  x 8colores";"99990";"0";"13600";"17000";"0";"1";"146";NULL;"3";"98"
"3579";"Plastilina x10 corta";"99761";"-3";"930";"1200";"0";"1";"146";NULL;"3";"98"
"3580";"Plastilina x14 larga";"9791";"-2";"2280";"2850";"0";"1";"146";NULL;"3";"98"
"3581";"ORO PLATA*12+MATRIX*12";"576";"-7";"12100";"15300";"0";"1";"1";NULL;"2";"18"
"3582";"resma carta reprograf";"99889";"-3";"13750";"16900";"0";"1";"146";NULL;"3";"98"
"3583";"COLOR REY *25 UND";"63";"-53";"5850";"7344";"0";"1";"7";NULL;"2";"100"
"3584";"SAZONA REY *25 UND";"1005";"-15";"5800";"7242";"0";"1";"7";NULL;"2";"100"
"3585";"SALSINA REY *25 UND";"1106";"-19";"11000";"13464";"0";"1";"7";NULL;"2";"100"
"3586";"Gelatina Fruit jelly x 45 bolsa";"9646";"-2";"20400";"25500";"0";"1";"144";NULL;"3";"44"
"3587";"TAPA VASO 9 BIODEGRADABLE*25UND";"64";"-5";"3300";"4046";"0";"1";"5";NULL;"2";"2"
"3588";"SAL DE FRUTAS*16+IBUFLAX*6+KOLA*5";"15";"0";"53000";"64872";"0";"0";"4";NULL;"2";"9"
"3589";"BONFIEST*20+DURAFLEX*6+NORAVER*6";"89";"0";"80000";"97600";"0";"1";"4";NULL;"2";"9"
"3590";"SERVILLETA 1 A 1 NUBE*100";"962";"0";"1616";"2142";"0";"1";"5";NULL;"2";"2"
"3591";"CAJA SERVILLETA 1 A 1 NUBE *60PAQ";"76";"0";"97000";"119340";"0";"1";"5";NULL;"2";"2"
"3592";"trident pastillas x40 fresa";"99997";"0";"13850";"16500";"0";"0";"82";NULL;"3";"34"
"3593";"CAJA ACEITE *500ML*24UND";"92";"0";"88500";"107970";"0";"1";"9";NULL;"2";"16"
"3594";"ATÚN SOBERANA ACEITE*140GR";"178";"-31";"5335";"6508";"0";"1";"7";NULL;"2";"18"
"3595";"ATÚN SOBERANA AGUA*140GR";"906";"-2";"5335";"6508";"0";"1";"7";NULL;"2";"18"
"3596";"SARDINA OVALADA *425GR";"815";"-16";"4570";"5814";"0";"1";"7";NULL;"2";"18"
"3597";"JABON LIQUIDO FAB *300ML";"48";"-1";"3063";"3774";"0";"0";"1";NULL;"2";"18"
"3598";"Gel ego atracción 110 ml tarro";"9524";"-9";"2490";"2950";"0";"1";"126";NULL;"3";"78"
"3599";"Gel ego xtreme 110 ml tarro";"9839";"-15";"2490";"2950";"0";"1";"126";NULL;"3";"78"
"3600";"cepillo lavar 1A plano";"9914";"-4";"2167";"2700";"0";"1";"81";NULL;"3";"33"
"3601";"Bandeja C-1 x 50";"9959";"0";"11553";"14500";"0";"1";"95";NULL;"3";"47"
"3602";"OFERTA  AROMATEL*180ML*12 SURT";"35436";"-2";"14400";"17136";"0";"0";"1";NULL;"2";"26"
"3603";"Fini,super gigante x24 fresa";"9988";"-1";"25669";"32000";"0";"1";"92";NULL;"3";"44"
"3604";"Fini,super gigante x24 tutti frutti";"9984";"0";"25669";"32000";"0";"1";"92";NULL;"3";"44"
"3605";;"0";"0";"0";"0";"0";"1";"0";NULL;"2";"0"
"3606";"cepillo mano RD";"99839";"-4";"3375";"4200";"0";"1";"81";NULL;"3";"33"
"3607";"escoba eco madera";"99950";"0";"9837";"14200";"0";"1";"81";NULL;"3";"33"
"3608";"escoba  española plus";"9941";"0";"9000";"11300";"0";"1";"81";NULL;"3";"33"
"3609";"escoba monalissa";"99916";"0";"7788";"9750";"0";"1";"81";NULL;"3";"33"
"3610";"escoba WM NEON";"99859";"0";"7700";"9600";"0";"1";"81";NULL;"3";"33"
"3611";"trapero maxbri color ref 500";"9960";"0";"4284";"5350";"0";"1";"81";NULL;"3";"61"
"3612";"trapero maxbri blanco ref 500";"109896";"0";"4284";"5350";"0";"1";"81";NULL;"3";"61"
"3613";"trapero maxbri color ref 800";"99945";"0";"4637";"5800";"0";"1";"81";NULL;"3";"61"
"3614";"trapero maxbri blanco ref800";"99913";"0";"4637";"5800";"0";"1";"81";NULL;"3";"61"
"3615";"trapero maxbri blanco ref1000";"99913";"0";"5691";"7200";"0";"1";"81";NULL;"3";"61"
"3616";"trapero maxbri color ref1000";"99919";"0";"5691";"7200";"0";"1";"81";NULL;"3";"61"
"3617";"trapero microfibra";"19923";"-2";"9167";"11450";"0";"0";"81";NULL;"3";"61"
"3618";"marcador offiesco borrable color x12";"199994";"0";"19800";"24000";"0";"1";"146";NULL;"3";"98"
"3619";"Marcador offiesco borrable negro x12";"199997";"0";"19800";"24000";"0";"1";"146";NULL;"3";"98"
"3620";"Vaso cartón 6 onzas";"99511";"-8";"3250";"4000";"0";"1";"127";NULL;"3";"79"
"3621";"boligrafo gel x12 negro";"9981";"0";"7200";"9000";"0";"1";"146";NULL;"3";"98"
"3622";"resma oficio reprograf";"109994";"0";"13750";"16900";"0";"1";"146";NULL;"3";"98"
"3623";"advil gripa max x 40";"100000";"0";"70000";"88000";"0";"0";"111";NULL;"3";"63"
"3624";"advil gripa max x10";"99980";"0";"17500";"22000";"0";"0";"111";NULL;"3";"63"
"3625";"COLOMBINA MENTA *100";"17";"0";"7300";"9078";"0";"1";"3";NULL;"2";"7"
"3626";"COLOMBINA DULCE ANISADO*100";"51";"-2";"5800";"7344";"0";"1";"3";NULL;"2";"7"
"3627";"COLOMBINA MORITAS*100";"64";"0";"5800";"7344";"0";"1";"3";NULL;"2";"7"
"3628";"COLOMB OFERT MENTA HEL*100+ANISADO*100+MORITA*100";"59";"-1";"18800";"23205";"0";"1";"3";NULL;"2";"7"
"3629";"HARINA DE TRIGO NIEVE*500*6";"216";"-14";"7488";"9792";"0";"1";"7";NULL;"2";"25"
"3630";"PACA HARINA DE TRIGO NIEVE*500*25";"14";"-2";"33000";"40290";"0";"1";"7";NULL;"2";"25"
"3631";"AREPA AREPA*500*6";"595";"-9";"8199";"10098";"0";"1";"7";NULL;"2";"25"
"3632";"PACA AREPA AREPA*500*24";"41";"0";"32800";"40392";"0";"1";"7";NULL;"2";"25"
"3633";"SAZONAREY CHAPETA*55G*12";"961";"-2";"13888";"17136";"0";"1";"7";NULL;"2";"100"
"3634";"TOALLA STAYFREE PAGUE 10 LLEV 12";"917";"0";"2800";"3416";"0";"1";"2";NULL;"2";"18"
"3635";"Marcador borrable Pelikan azul";"99982";"0";"1550";"2000";"0";"1";"146";NULL;"3";"98"
"3636";"Marcador borrable Pelikan rojo";"99973";"0";"1550";"2000";"0";"1";"146";NULL;"3";"98"
"3637";"Marcador borrable Pelikan negro";"99928";"0";"1550";"2000";"0";"1";"146";NULL;"3";"98"
"3638";"Marcador borrable Pelikan verde";"99986";"0";"1550";"2000";"0";"1";"146";NULL;"3";"98"
"3639";"BOMBA F.D MAMA PQT*100";"97";"0";"12500";"18375";"0";"1";"145";NULL;"2";"2"
"3640";"BANDERIN TELA ESTAMPADO*3 MTS";"99";"0";"5200";"7140";"0";"1";"145";NULL;"2";"2"
"3641";"ESCOBA Y PALO SUAVE ECO *3";"81";"-2";"12100";"15096";"0";"1";"1";NULL;"2";"101"
"3642";"ESCOBA Y PALO DURA ECO*3";"68";"0";"12100";"15096";"0";"1";"1";NULL;"2";"101"
"3643";"ESCOBA Y PALO SUAVE PLUS*3";"928";"-4";"15950";"19890";"0";"1";"1";NULL;"2";"101"
"3644";"ESCOBA Y PALO DURA PLUS *3";"75";"-2";"15950";"19890";"0";"1";"1";NULL;"2";"101"
"3645";"TRAPERO Y PALO BLANCO*500*3";"43";"-3";"14300";"18258";"0";"1";"1";NULL;"2";"101"
"3646";"TRAPERO Y PALO COLOR*800*3";"1969";"-10";"15950";"19533";"0";"1";"1";NULL;"2";"101"
"3647";"TRAPERO Y PALO BLANCO *1000*3";"19";"-1";"17875";"21879";"0";"1";"1";NULL;"2";"101"
"3648";"RECOGEDOR ECO *6";"61";"-2";"15400";"18870";"0";"1";"1";NULL;"2";"101"
"3649";"RECOGEDOR PLUS*6";"74";"0";"20900";"25602";"0";"1";"1";NULL;"2";"101"
"3650";"CEPILLO ROPA ECO*6";"84";"0";"8250";"10506";"0";"1";"1";NULL;"2";"101"
"3651";;"0";"0";"0";"0";"0";"1";"0";NULL;"2";"0"
"3652";"PALO METALICO*12 UND";"96";"0";"37800";"46308";"0";"1";"1";NULL;"2";"101"
"3653";"COLOMBINA MENTA SURTIDA*100";"62";"0";"7300";"9078";"0";"1";"3";NULL;"2";"7"
"3654";"CEPILLO ROPA PLUS*6 UND";"83";"0";"13750";"17136";"0";"1";"1";NULL;"2";"25"
"3655";"CAJA VASO TRASP  12 ONZ*40 PAQT";"99";"0";"120500";"144600";"0";"1";"5";NULL;"2";"22"
"3656";"DR LOOK ROLON*6";"41";"-1";"15252";"19380";"0";"0";"3";NULL;"2";"8"
"3657";"Vaselina roja x 12";"9986";"0";"3500";"4500";"0";"1";"111";NULL;"3";"63"
"3658";"aluminio 40m pague 6 lleve 7";"9977";"0";"50400";"60000";"0";"1";"89";NULL;"3";"41"
"3659";"aluminio 16m pague 6 lleve 7";"99929";"0";"21700";"27000";"0";"1";"89";NULL;"3";"41"
"3660";"Cinta de enmascarar 18mmx30mt";"9923";"0";"1900";"2400";"0";"1";"146";NULL;"3";"98"
"3661";"Cinta de enmascarar 24mmx30mt";"99934";"0";"2400";"3000";"0";"1";"146";NULL;"3";"98"
"3662";"Cera ego tarro x60 ml";"99830";"-3";"3170";"3700";"0";"1";"126";NULL;"3";"78"
"3663";"Aromatel x 400ml gratis";"99926";"0";"2000";"0";"0";"1";"126";NULL;"3";"78"
"3664";"Guantes nitrilo HD negro talla l";"99982";"0";"32000";"38000";"0";"1";"134";NULL;"3";"85"
"3665";"trident x60 extrafuerte CJX40";"99986";"0";"12327";"14900";"0";"1";"82";NULL;"3";"34"
"3666";"aparato honker mosquito";"99878";"0";"4000";"5000";"0";"1";"111";NULL;"3";"63"
"3667";"escoba super reina";"99979";"0";"7654";"9600";"0";"1";"81";NULL;"3";"33"
"3668";"VELA NUMERO*3UND";"1835";"0";"2100";"2907";"0";"1";"145";NULL;"2";"2"
"3669";"Raidx84 + aparato gratis bombillo 9";"99995";"0";"28000";"37000";"0";"1";"111";NULL;"3";"63"
"3670";"Marcador Pelikan permanente negro";"99907";"-6";"1200";"1500";"0";"1";"146";NULL;"3";"98"
"3671";"Marcador Pelikan permanente azul";"99980";"0";"1200";"1500";"0";"1";"146";NULL;"3";"98"
"3672";"Marcador permanente Pelikan rojo";"99985";"0";"1200";"1500";"0";"1";"146";NULL;"3";"98"
"3673";"Marcador permanente Pelikan verde";"9988";"0";"1200";"1500";"0";"1";"146";NULL;"3";"98"
"3674";"BOMBA CORAZON FD*100";"98";"0";"16000";"22440";"0";"1";"145";NULL;"2";"2"
"3675";"SAVITAL SHAMPOO ROMERO*30ml*20und";"16";"-1";"14000";"17080";"0";"1";"2";NULL;"2";"26"
"3676";"SAVITAL ACONDICIONADOR ROMERO*27ml*20und";"51";"0";"14000";"17080";"0";"1";"2";NULL;"2";"26"
"3677";"AZ *UNIDAD";"98";"0";"5000";"6579";"0";"1";"11";NULL;"2";"11"
"3678";"Bomba de succión power";"999955";"0";"5000";"6250";"0";"1";"81";NULL;"3";"33"
"3679";"PINCEL # 2*12 UND";"95";"0";"5700";"7650";"0";"1";"11";NULL;"2";"11"
"3680";"PINCEL # 3*12 UND";"95";"0";"6200";"8160";"0";"1";"11";NULL;"2";"11"
"3681";"AMOXICILINA*100 CAPSULAS";"44";"0";"28000";"34160";"0";"0";"4";NULL;"2";"15"
"3682";"VICK VAPORUB*12 UND";"92";"0";"55000";"67100";"0";"1";"4";NULL;"2";"15"
"3683";"MAREOL*12 UND";"45";"-1";"8000";"9996";"0";"1";"4";NULL;"2";"15"
"3684";"CAJA COPA AGUARDIENTE*60 PQT";"88";"0";"87600";"112200";"0";"1";"5";NULL;"2";"2"
"3685";"tajalapiz con deposito x 12";"999988";"0";"11400";"14250";"0";"1";"146";NULL;"3";"98"
"3686";"ALCANCIA PEQUEÑA*12";"72";"-1";"7200";"9588";"0";"1";"11";NULL;"2";"11"
"3687";"ALCANCIA GRANDE*12";"77";"-2";"11400";"15198";"0";"1";"11";NULL;"2";"11"
"3688";"ATUN EN ACEITE";"478";"-10";"3700";"4590";"0";"1";"7";NULL;"2";"100"
"3689";"ATUN EN AGUA";"98";"-2";"3400";"4590";"0";"1";"7";NULL;"2";"100"
"3690";"Pegabte Payasito x 40g x 6 uni";"9989";"0";"4980";"6300";"0";"1";"146";NULL;"3";"98"
"3691";"Resaltador pastel x 6 unidades";"999998";"0";"4500";"5700";"0";"1";"146";NULL;"3";"98"
"3692";"Resaltador neon x 6 unidades";"99998";"0";"4500";"5700";"0";"1";"146";NULL;"3";"98"
"3693";"SI PEGA EN BARRA 40G*6 UND";"94";"0";"15600";"19890";"0";"1";"11";NULL;"2";"11"
"3694";"SI PEGA EN BARRA 25G*6 UND";"984";"0";"10800";"13770";"0";"1";"11";NULL;"2";"11"
"3695";"Vaso cartón 7 onzas caja x 20 unidades";"99989";"0";"63000";"76000";"0";"1";"127";NULL;"3";"79"
"3696";"Vaso cartón 6 onzas caja x 20 unidades";"9974";"-2";"63000";"76000";"0";"1";"127";NULL;"3";"79"
"3697";"Vaso cartón 5 onzas caja x 40";"9991";"0";"110000";"136000";"0";"1";"127";NULL;"3";"79"
"3698";"BIANCHI CREMA DE MANI *100";"52";"-2";"10756";"13974";"0";"1";"3";NULL;"2";"24"
"3699";"JERINGA BEGUT*10ML*100";"92";"0";"33000";"40392";"0";"1";"4";NULL;"2";"14"
"3700";"CHICLE BARRA HOT*15UND";"30";"-1";"9770";"12444";"0";"1";"3";NULL;"2";"8"
"3701";"SUPER HIPER HOT BOLA*70";"23";"0";"7183";"9180";"0";"1";"3";NULL;"2";"8"
"3702";"NUTRIBELA CREMA PEINAR *12";"57";"-6";"9800";"12036";"0";"1";"2";NULL;"2";"9"
"3703";"BIG BOM COLA *48UND";"72";"0";"16300";"19992";"0";"1";"3";NULL;"2";"7"
"3704";"TELARAÑA 1.5m *UND";"98";"0";"4000";"5508";"0";"1";"145";NULL;"2";"96"
"3705";"GIRNALDA FD MAMA*UND";"98";"0";"2700";"3645";"0";"1";"145";NULL;"2";"96"
"3706";"CARTULINA FLUORESCENTE PAQ *10";"97";"0";"2000";"3060";"0";"1";"11";NULL;"2";"11"
"3707";"CARTULINA 1/2 PLIEGO *25 SURT";"82";"0";"13000";"16116";"0";"1";"11";NULL;"2";"11"
"3708";"CAJA VASO 5 ONZ BIODEGRADABLE COLOR*20UND";"57";"-1";"62000";"77010";"0";"1";"5";NULL;"2";"22"
"3709";"VASO 7 Onz MIX TRANSPARENTE*50UND";"638";"0";"1575";"1989";"0";"1";"5";NULL;"2";"2"
"3710";"CAJA VASO 7 ONZ MIX TRANSPARENTE*40PQS";"98";"0";"63000";"77520";"0";"1";"5";NULL;"2";"2"
"3711";"OFERT VASO 7 ECON 12+ 1 UND";"853";"-5";"18200";"22620";"0";"1";"5";NULL;"2";"2"
"3712";"CURVA GLOBO NUMERO 16&quot; 0 AL 9";"91";"0";"6000";"8670";"0";"1";"145";NULL;"2";"2"
"3713";"VANISH POLVO BLANCO *12UND";"88";"0";"15000";"18870";"0";"1";"1";NULL;"2";"25"
"3714";"NOXPIRIN DIA*12 UND";"85";"0";"24000";"29280";"0";"1";"4";NULL;"2";"15"
"3715";"BUSCAPINA FEM*90 UND";"0";"0";"100000";"122400";"0";"1";"4";NULL;"2";"9"
"3716";"DISFRAZ PIRATA NIÑA";"99";"0";"10000";"14280";"0";"1";"145";NULL;"2";"2"
"3717";"ORBIZ GRANDE UND";"96";"0";"1600";"2244";"0";"1";"145";NULL;"2";"2"
"3718";"Savital sh elixir de romero";"99908";"0";"14000";"20200";"0";"1";"126";NULL;"3";"78"
"3719";"Chiche super hiper hot";"99988";"0";"11309";"14200";"0";"1";"92";NULL;"3";"44"
"3720";"Cintas tarro frambuesa x96";"99992";"0";"14172";"17900";"0";"1";"92";NULL;"3";"44"
"3721";"Huevo frito, salchicha disx12";"9908";"0";"12500";"15000";"0";"1";"92";NULL;"3";"44"
"3722";"CORONA PEQ GLOBO *UND";"82";"0";"800";"1122";"0";"1";"145";NULL;"2";"2"
"3723";"CORONA GRANDE GLOBO *UND";"96";"0";"1600";"2193";"0";"1";"145";NULL;"2";"2"
"3724";"BOLSA HOLOGRAMADA XL*12 UND";"93";"0";"24400";"33558";"0";"1";"145";NULL;"2";"2"
"3725";"BOUQUET CORONA HBD*3";"98";"0";"12600";"17340";"0";"1";"145";NULL;"2";"2"
"3726";"TEMPERA PEQ BANDEJA*12*COLOR";"17";"-2";"6000";"7344";"0";"1";"11";NULL;"2";"11"
"3727";"VINILO CAJA*6 80GR*SURT";"970";"0";"6000";"7344";"0";"1";"11";NULL;"2";"11"
"3728";"GASTROFAST *6UND";"97";"0";"13000";"15912";"0";"1";"4";NULL;"2";"18"
"3729";"ESPONJILLA BOMBRIL*16 UND";"902";"-5";"5040";"6222";"0";"1";"1";NULL;"2";"25"
"3730";"ADVIL GRIPA MAX*6 UND";"47";"0";"13500";"16524";"0";"1";"4";NULL;"2";"9"
"3731";"KIT PLUS ASEO";"68";"-1";"13800";"17136";"0";"1";"1";NULL;"2";"101"
"3732";"KIT ECON ASEO";"91";"0";"11800";"14484";"0";"1";"1";NULL;"2";"101"
"3733";"ALGODON*15 GR";"30";"0";"1200";"1530";"0";"1";"4";NULL;"2";"14"
"3734";"ALGODON*25 GR";"75";"0";"1600";"2040";"0";"1";"4";NULL;"2";"14"
"3735";"ALGODON*50 GR";"97";"0";"2000";"2448";"0";"1";"4";NULL;"2";"14"
"3736";"ADVIL GRIPA MAX*20UND";"98";"0";"35000";"42840";"0";"0";"4";NULL;"2";"25"
"3737";"ESPIRAL AÑO NUEVO*3";"98";"0";"13500";"18564";"0";"1";"145";NULL;"2";"2"
"3738";"TRAPERO Y PALO COLOR *1000*3";"71";"0";"17000";"21930";"0";"1";"1";NULL;"2";"101"
"3739";"CONTENEDOR 16 ONZ TAPA ESPUMADA*20";"29";"-11";"17300";"21106";"0";"0";"5";NULL;"2";"2"
"3740";"BOLSA ALUMINIO #L17";"76";"0";"1400";"1938";"0";"1";"5";NULL;"2";"2"
"3741";"TARJETA NAVIDEÑA*81 UND";"99";"0";"2500";"3468";"0";"1";"145";NULL;"2";"2"
"3742";"VELA NUMERO CURVA 0 AL 9";"96";"0";"7000";"9450";"0";"1";"145";NULL;"2";"2"
"3743";"BOLSA MEDIANA MAMA*12 UND";"99";"0";"26800";"36180";"0";"1";"145";NULL;"2";"2"
"3744";"COPA PARA SALSAS 1/2 *100";"95";"0";"3700";"4539";"0";"1";"5";NULL;"2";"2"
"3745";"TAPA COPA PARA SALSAS 1/2*100";"93";"0";"3350";"4131";"0";"1";"5";NULL;"2";"2"
"3746";"PAPEL REGALO PLIEGO*100";"84";"-1";"31000";"38250";"0";"1";"11";NULL;"2";"2"
"3747";"CARPETA 4 ALETAS BLANCO OFICIO UND";"979";"0";"1800";"2244";"0";"1";"11";NULL;"2";"12"
"3748";"CARPETA 4 ALETAS CAFE OFICIO UND";"92";"0";"1300";"1632";"0";"1";"11";NULL;"2";"11"
"3749";"Huevos fritos disx12";"99968";"0";"11500";"15000";"0";"1";"92";NULL;"3";"44"
"3750";"cartulina  pt x100 blanca";"99995";"-1";"11800";"14800";"0";"1";"146";NULL;"3";"98"
"3751";"BIANCHI BARRA XL SURT*18UND";"65";"0";"19580";"23970";"0";"1";"3";NULL;"2";"24"
"3752";"cartulina  pt x 50 negra";"999997";"0";"11800";"14800";"0";"1";"146";NULL;"3";"98"
"3753";"COLOR REY*500 GR";"61";"-2";"10200";"12546";"0";"1";"7";NULL;"2";"100"
"3754";"maizena fresa x 18";"99992";"0";"24000";"30200";"0";"1";"126";NULL;"3";"78"
"3755";"maizena arequipe x 18";"99987";"0";"24000";"30200";"0";"1";"126";NULL;"3";"78"
"3756";"Maizena vainilla x 18";"99984";"0";"24000";"30200";"0";"1";"126";NULL;"3";"78"
"3757";"CHOCO POSTRES SURT*12";"987";"0";"24100";"30396";"0";"1";"3";NULL;"2";"24"
"3758";"SAL DE FRUTAS PLUS *20 UND";"906";"-4";"15000";"43860";"0";"1";"4";NULL;"2";"9"
"3759";"PAPEL PARAFINADO 30X30CM *100UND";"97";"-1";"8500";"11322";"0";"1";"5";NULL;"2";"2"
"3760";"PEGANTE BARRA 15GR *6";"989";"0";"9000";"11628";"0";"1";"11";NULL;"2";"11"
"3761";"VANISH  POLVO COLOR *12 UND";"86";"0";"15000";"18870";"0";"1";"1";NULL;"2";"26"
"3762";;"0";"0";"0";"0";"0";"1";"0";NULL;"2";"0"
"3763";"BORRADOR GRANDE MIGA DE PAN*20UND";"96";"0";"23000";"28356";"0";"1";"11";NULL;"2";"11"
"3764";"KOTEX NOCTURNA*10UND";"948";"0";"6000";"7344";"0";"1";"2";NULL;"2";"13"
"3765";"SUAVITEL CHOCOLATE *430 ml*24";"41";"0";"2792";"3417";"0";"1";"1";NULL;"2";"100"
"3766";"SUAVITEL FRESCA PRIMAVERA *430ml*24und";"1915";"0";"2792";"3417";"0";"1";"1";NULL;"2";"100"
"3767";"COMINO REY*20*25";"964";"0";"11700";"14382";"0";"1";"7";NULL;"2";"100"
"3768";"SUAVITEL VAINILLA*430ml*24und";"976";"0";"2972";"3417";"0";"1";"1";NULL;"2";"100"
"3769";"NOXPIRIN NOCHE*12 UND";"952";"0";"22000";"26928";"0";"1";"4";NULL;"2";"18"
